FR0000045072;;0.3115790719953678;14.523486069976753;14.523486069976753;14.523486069976753;
FR0000051732;;-0.4884209280046322;120.140843994115;120.140843994115;120.140843994115;
FR0000052292;;0.7315790719953678;467.3010422220176;467.3010422220176;467.3010422220176;
FR0000073272;;0.7115790719953677;89.95934669900085;89.95934669900085;89.95934669900085;
FR0000120073;;0.7915790719953678;100.92565732287927;100.92565732287927;100.92565732287927;
FR0000120172;;0.11157907199536772;18.447841981180403;18.447841981180403;18.447841981180403;
FR0000120271;;0.1515790719953677;47.12789708614972;47.12789708614972;47.12789708614972;
FR0000120321;;0.2515790719953678;181.7363044305776;181.7363044305776;181.7363044305776;
FR0000120404;;0.27157907199536774;44.71050991702391;44.71050991702391;44.71050991702391;
FR0000120503;;0.6915790719953677;45.78046279448477;45.78046279448477;45.78046279448477;
FR0000120578;;-0.20842092800463224;70.20674574292076;70.20674574292076;70.20674574292076;
FR0000120628;;0.29157907199536776;25.592875038500278;25.592875038500278;25.592875038500278;
FR0000120644;;0.6315790719953677;72.4047525593814;72.4047525593814;72.4047525593814;
FR0000120693;;0.05157907199536778;127.91470698665088;127.91470698665088;127.91470698665088;
FR0000121014;;0.5715790719953678;253.36704602397026;253.36704602397026;253.36704602397026;
FR0000121220;;0.3315790719953677;112.84306568585738;112.84306568585738;112.84306568585738;
FR0000121261;;-0.08842092800463229;121.32141296878096;121.32141296878096;121.32141296878096;
FR0000121329;;0.21157907199536774;90.86243380940537;90.86243380940537;90.86243380940537;
FR0000121485;;0.49157907199536777;372.2042923403962;372.2042923403962;372.2042923403962;
FR0000121501;;-0.3084209280046323;17.056403545120677;17.056403545120677;17.056403545120677;
FR0000121667;;0.5515790719953678;115.9713908237122;115.9713908237122;115.9713908237122;
FR0000121972;;0.23157907199536776;72.33191492377348;72.33191492377348;72.33191492377348;
FR0000124141;;-0.44842092800463224;20.567151512277878;20.567151512277878;20.567151512277878;
FR0000125007;;-0.08842092800463229;46.10068144898355;46.10068144898355;46.10068144898355;
FR0000125338;;0.29157907199536776;101.98440153852033;101.98440153852033;101.98440153852033;
FR0000125486;;0.011579071995367798;86.1122454277792;86.1122454277792;86.1122454277792;
FR0000127771;;0.5115790719953678;23.40662940817746;23.40662940817746;23.40662940817746;
FR0000130577;;0.13157907199536772;56.33156783094826;56.33156783094826;56.33156783094826;
FR0000130650;;0.8115790719953678;93.86354438480835;93.86354438480835;93.86354438480835;
FR0000130809;;0.45157907199536773;44.83069744857007;44.83069744857007;44.83069744857007;
FR0000131104;;0.3115790719953678;64.54998211058385;64.54998211058385;64.54998211058385;
FR0000131906;;-0.26842092800463224;83.9964602996558;83.9964602996558;83.9964602996558;
FR0000133308;;-0.6484209280046324;13.811636796547969;13.811636796547969;13.811636796547969;
FR0010208488;;0.29157907199536776;14.189180279323853;14.189180279323853;14.189180279323853;
FR0010307819;;0.3515790719953677;66.62642179117174;66.62642179117174;66.62642179117174;
FR0013326246;;-0.4884209280046322;202.2395871053322;202.2395871053322;202.2395871053322;
GB00BDSFG982;;-0.7284209280046322;24.895794085524567;24.895794085524567;24.895794085524567;
LU1598757687;;-0.6684209280046324;27.422663429050374;27.422663429050374;27.422663429050374;
NL0000226223;;-0.26842092800463224;18.7774388553789;18.7774388553789;18.7774388553789;
NL0000235190;;0.3115790719953678;85.85767640211989;85.85767640211989;85.85767640211989;
